[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.50, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 192 0.21405725122296E+000 0.41730076063720E-004 0.65553190386863E-006 0.10102862227470E-004 0.13793781880048E+000 0.32286743720087E-004 0.54736090340709E-001 0.97036825047224E-004 0.68067761181374E-007 0.57960506977215E-008 0.85175179745143E-004 0.35466052291323E-002 0.88592718532830E-002 0.47872563096697E-001 0.61866677616260E-006 0.38846713806023E-003 0.65534207987712E-006 0.27402637551628E-003 0.21373686957898E-005 0.17228781852639E-003 0.45865624711239E-015 0.70435334444001E-008 0.74594238984400E+000 0.43018365270646E-025 0.12446996531002E+004 0.50231375156131E-002 -.10286889320913E+003 0.28366051540586E-001 0.10132500000000E+006 0.27453429994094E-003 0.28040079688749E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12446996531002E+004 0.45458506164884E+002
 193 0.21492622984819E+000 0.41704069254397E-004 0.69785922805903E-006 0.10906362177845E-004 0.13738471239090E+000 0.34983883349507E-004 0.54994709773413E-001 0.97659989070943E-004 0.75185479909233E-007 0.63957585715359E-008 0.86692090933821E-004 0.34263345296625E-002 0.88915006518805E-002 0.48242690952218E-001 0.66106654714375E-006 0.38207304541647E-003 0.65515124278396E-006 0.27174118521233E-003 0.21845927089795E-005 0.16646018972843E-003 0.54961424813713E-015 0.70911207979622E-008 0.74596354354470E+000 0.43868947859159E-025 0.12495401355266E+004 0.50231375156131E-002 -.10293316696024E+003 0.28366051540586E-001 0.10132500000000E+006 0.27347262744210E-003 0.28040266456140E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12495401355266E+004 0.48248029784404E+002
 194 0.21578088597218E+000 0.41667848707091E-004 0.74175115926202E-006 0.11759682307519E-004 0.13684293404669E+000 0.37846034118896E-004 0.55247036559247E-001 0.98205410094351E-004 0.82765807952419E-007 0.70338460457878E-008 0.88080129444438E-004 0.33092077723958E-002 0.89214529726270E-002 0.48607844058350E-001 0.70486608736333E-006 0.37563254268592E-003 0.65376675628554E-006 0.26923647327480E-003 0.22266320766807E-005 0.16058594802221E-003 0.65571584857712E-015 0.71381129664376E-008 0.74598408656819E+000 0.44708388064417E-025 0.12542755408876E+004 0.50231375156131E-002 -.10300597904129E+003 0.28366051540586E-001 0.10132500000000E+006 0.27244218524716E-003 0.28040475317372E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12542755408876E+004 0.51120577261141E+002
 195 0.21662224289014E+000 0.41621482244319E-004 0.78720337590343E-006 0.12665516488250E-004 0.13631197738310E+000 0.40879302783188E-004 0.55493317816184E-001 0.98671559463120E-004 0.90808265474069E-007 0.77102224296200E-008 0.89334407777249E-004 0.31951072823311E-002 0.89491338152940E-002 0.48968354989524E-001 0.75000223820584E-006 0.36915196488986E-003 0.65118491974016E-006 0.26651532333272E-003 0.22632399418325E-005 0.15468080791375E-003 0.77904047812390E-015 0.71845579364468E-008 0.74600403101515E+000 0.45537572487454E-025 0.12589105530900E+004 0.50231375156131E-002 -.10308732262789E+003 0.28366051540586E-001 0.10132500000000E+006 0.27144135495302E-003 0.28040706476016E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12589105530900E+004 0.54072439720785E+002
 196 0.21745118058646E+000 0.41565032193405E-004 0.83420330686211E-006 0.13626608328747E-004 0.13579142556453E+000 0.44089452084885E-004 0.55733756560842E-001 0.99056924674004E-004 0.99307748744236E-007 0.84244109970217E-008 0.90450302243903E-004 0.30839354131812E-002 0.89745403644381E-002 0.49324501393989E-001 0.79639650775861E-006 0.36263768643195E-003 0.64740788690248E-006 0.26358136719080E-003 0.22941950058782E-005 0.14876066641405E-003 0.92188274611842E-015 0.72304967228638E-008 0.74602338549809E+000 0.46357260967313E-025 0.12634490457574E+004 0.50231375156131E-002 -.10317719109046E+003 0.28366051540586E-001 0.10132500000000E+006 0.27046874508198E-003 0.28040960163674E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12634490457574E+004 0.57098959776196E+002
 197 0.21826793239549E+000 0.41498606889526E-004 0.88269794789046E-006 0.14645061123500E-004 0.13528126415807E+000 0.47479579065153E-004 0.55968368945762E-001 0.99359889488592E-004 0.10824818981591E-006 0.91750180957218E-008 0.91422975921980E-004 0.29756802566615E-002 0.89976494504156E-002 0.49676287566770E-001 0.84392352224274E-006 0.35610032421921E-003 0.64244787171105E-006 0.26044097526497E-003 0.23192922024757E-005 0.14284534105245E-003 0.10866488906069E-014 0.72759351339152E-008 0.74604214380861E+000 0.47167583387819E-025 0.12678913654471E+004 0.50231375156131E-002 -.10327550763029E+003 0.28366051540586E-001 0.10132500000000E+006 0.26952375738033E-003 0.28041236441650E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12678913654471E+004 0.60192479580471E+002
 198 0.21907243524987E+000 0.41422367101372E-004 0.93260769520315E-006 0.15722534437303E-004 0.13478165363349E+000 0.51050796716908E-004 0.56197092330069E-001 0.99579119226123E-004 0.11760439955918E-006 0.99598908929222E-008 0.92248239286538E-004 0.28703651144157E-002 0.90184338129720E-002 0.50023592242978E-001 0.89242578308339E-006 0.34955231255364E-003 0.63632891858176E-006 0.25710269902729E-003 0.23383729726294E-005 0.13695619397765E-003 0.12758556174986E-014 0.73208626637646E-008 0.74606029398323E+000 0.47968377774085E-025 0.12722363317895E+004 0.50231375156131E-002 -.10338213559996E+003 0.28366051540586E-001 0.10132500000000E+006 0.26860613664451E-003 0.28041535230529E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12722363317895E+004 0.63343314664263E+002
 199 0.21986514986310E+000 0.41336451326804E-004 0.98387693872095E-006 0.16861300220956E-004 0.13429241869132E+000 0.54805756140733E-004 0.56420019487101E-001 0.99713821810258E-004 0.12735143235876E-006 0.10776904033570E-007 0.92923476181910E-004 0.27679406702750E-002 0.90368841946753E-002 0.50366522522221E-001 0.94176349671306E-006 0.34300122185783E-003 0.62908078117745E-006 0.25357389579548E-003 0.23513485165341E-005 0.13110997723205E-003 0.14923083424732E-014 0.73652982363449E-008 0.74607783697048E+000 0.48760005025316E-025 0.12764856807776E+004 0.50231375156131E-002 -.10349698415833E+003 0.28366051540586E-001 0.10132500000000E+006 0.26771503006270E-003 0.28041856602267E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12764856807776E+004 0.66542981409489E+002
 200 0.22064722553178E+000 0.41240917933956E-004 0.10364926987262E-005 0.18064749220270E-004 0.13381295777022E+000 0.58750263087244E-004 0.56637436055508E-001 0.99763482102418E-004 0.13746859348931E-006 0.11624293903020E-007 0.93447295576529E-004 0.26682686826602E-002 0.90530058750023E-002 0.50705487661396E-001 0.99183127471628E-006 0.33644803014950E-003 0.62073257841178E-006 0.24985907608881E-003 0.23581818282839E-005 0.12531735493853E-003 0.17392557553186E-014 0.74093000349540E-008 0.74609478904555E+000 0.49543522736696E-025 0.12806448316655E+004 0.50231375156131E-002 -.10362006812871E+003 0.28366051540586E-001 0.10132500000000E+006 0.26684884855515E-003 0.28042200942776E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12806448316655E+004 0.69785250279545E+002
 201 0.22141951443274E+000 0.41135836741758E-004 0.10904236900567E-005 0.19336089660934E-004 0.13334285678136E+000 0.62888938405331E-004 0.56849539460007E-001 0.99727570867125E-004 0.14792797138400E-006 0.12499697385018E-007 0.93818477916273E-004 0.25712514838068E-002 0.90667926632671E-002 0.51040772954881E-001 0.10424987226753E-005 0.32989520144559E-003 0.61131983036955E-006 0.24596396186969E-003 0.23588626100318E-005 0.11959015943158E-003 0.20201861329599E-014 0.74529104341573E-008 0.74611115943491E+000 0.50319706643317E-025 0.12847175503004E+004 0.50231375156131E-002 -.10375137886201E+003 0.28366051540586E-001 0.10132500000000E+006 0.26600639106500E-003 0.28042568589340E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12847175503004E+004 0.73062281462319E+002
 202 0.22218241108209E+000 0.41021333201785E-004 0.11456048611071E-005 0.20677915897926E-004 0.13288198088888E+000 0.67223847398653E-004 0.57056399788930E-001 0.99605721345361E-004 0.15869122382777E-006 0.13399884812404E-007 0.94036182948477E-004 0.24768494500864E-002 0.90782282654043E-002 0.51372468198004E-001 0.10935970859893E-005 0.32334828700058E-003 0.60088859122674E-006 0.24189677675037E-003 0.23534188655868E-005 0.11394264444471E-003 0.23387161072834E-014 0.74961465598184E-008 0.74612694760304E+000 0.51088886373275E-025 0.12887051665255E+004 0.50231375156131E-002 -.10389083650103E+003 0.28366051540586E-001 0.10132500000000E+006 0.26518699096173E-003 0.28042959696067E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12887051665255E+004 0.76363764856445E+002
 203 0.22293651438265E+000 0.40897506053524E-004 0.12019823033099E-005 0.22093229639866E-004 0.13243006944717E+000 0.71757852142165E-004 0.57258143404307E-001 0.99397760196885E-004 0.16971832314159E-006 0.14321492387693E-007 0.94100368142119E-004 0.23849969075767E-002 0.90872996741931E-002 0.51700754367900E-001 0.11449622361218E-005 0.31681040309801E-003 0.58948783190940E-006 0.23766505240671E-003 0.23419210666956E-005 0.10838655915466E-003 0.26988129959114E-014 0.75390375319821E-008 0.74614215753573E+000 0.51851606126871E-025 0.12926100884303E+004 0.50231375156131E-002 -.10403839534368E+003 0.28366051540586E-001 0.10132500000000E+006 0.26438978295044E-003 0.28043374527038E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12926100884303E+004 0.79679694902412E+002
 204 0.22368192634427E+000 0.40764541916603E-004 0.12594611182993E-005 0.23584113768628E-004 0.13198715656783E+000 0.76490384637192E-004 0.57454765214892E-001 0.99103898652259E-004 0.18095756419419E-006 0.15260188329391E-007 0.94011715402133E-004 0.22956876643082E-002 0.90939887347519E-002 0.52025598119990E-001 0.11963877751339E-005 0.31028833843090E-003 0.57717949505628E-006 0.23327952512552E-003 0.23244913941851E-005 0.10293628138864E-003 0.31044634684172E-014 0.75815845630388E-008 0.74615678357978E+000 0.52607909708952E-025 0.12964321690299E+004 0.50231375156131E-002 -.10419390695590E+003 0.28366051540586E-001 0.10132500000000E+006 0.26361444371577E-003 0.28043813069539E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12964321690299E+004 0.82997339645319E+002
 205 0.22441865330529E+000 0.40622669529819E-004 0.13179324400158E-005 0.25152287030249E-004 0.13155332324157E+000 0.81419353920138E-004 0.57646241539391E-001 0.98724794026108E-004 0.19235119127286E-006 0.16211144788276E-007 0.93771946508660E-004 0.22089232810836E-002 0.90982815515697E-002 0.52346925713288E-001 0.12476523937764E-005 0.30378921216100E-003 0.56403378551509E-006 0.22875222454477E-003 0.23013074379689E-005 0.97605726054581E-004 0.35597596757005E-014 0.76237834718334E-008 0.74617081934714E+000 0.53357739581888E-025 0.13001708588393E+004 0.50231375156131E-002 -.10435718010853E+003 0.28366051540586E-001 0.10132500000000E+006 0.26286074210003E-003 0.28044275197231E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.13001708588393E+004 0.86303004662462E+002
 206 0.22514798048302E+000 0.40471871697860E-004 0.13773866793892E-005 0.26802214054666E-004 0.13112789632982E+000 0.86550878217474E-004 0.57832881234010E-001 0.98260647596860E-004 0.20385780747196E-006 0.17170905538150E-007 0.93383020653878E-004 0.21245544966522E-002 0.91001716024042E-002 0.52665223086974E-001 0.12986179886050E-005 0.29730825466345E-003 0.55010174919746E-006 0.22408754207273E-003 0.22725432870856E-005 0.92398471793842E-004 0.40698528912149E-014 0.76657037271466E-008 0.74618428300526E+000 0.54102343968257E-025 0.13038320984931E+004 0.50231375156131E-002 -.10452830662100E+003 0.28366051540586E-001 0.10132500000000E+006 0.26212715940095E-003 0.28044761593017E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.13038320984931E+004 0.89588346033393E+002
 207 0.22587141613390E+000 0.40312034417121E-004 0.14378378103398E-005 0.28539370145699E-004 0.13071009251060E+000 0.91893540850685E-004 0.58015035581208E-001 0.97711276909487E-004 0.21543740032769E-006 0.18136133813220E-007 0.92846657638202E-004 0.20424137730318E-002 0.90996410027074E-002 0.52981075803098E-001 0.13491573199171E-005 0.29083794627336E-003 0.53542896673174E-006 0.21928777159195E-003 0.22383703629175E-005 0.87315831591617E-004 0.46406363618843E-014 0.77074287054358E-008 0.74619719482451E+000 0.54843220683510E-025 0.13074227442943E+004 0.50231375156131E-002 -.10470747705961E+003 0.28366051540586E-001 0.10132500000000E+006 0.26141203449383E-003 0.28045273238970E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.13074227442943E+004 0.92845702939457E+002
 208 0.22658949227517E+000 0.40143221023549E-004 0.14992211323951E-005 0.30367299673859E-004 0.13029970935827E+000 0.97449324485229E-004 0.58192797905249E-001 0.97077095788849E-004 0.22703176965140E-006 0.19101982868851E-007 0.92165336199232E-004 0.19624505513242E-002 0.90966628363406E-002 0.53294644288293E-001 0.13990686679951E-005 0.28437888267170E-003 0.52008071602966E-006 0.21436129131464E-003 0.21990181059472E-005 0.82365357703077E-004 0.52778089861134E-014 0.77489863698043E-008 0.74620955598030E+000 0.55580888995943E-025 0.13109446346573E+004 0.50231375156131E-002 -.10489467540797E+003 0.28366051540586E-001 0.10132500000000E+006 0.26071473839638E-003 0.28045810546890E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.13109446346573E+004 0.96062606500070E+002
 209 0.22730234344008E+000 0.39965592667313E-004 0.15614347566032E-005 0.32288519596551E-004 0.12989677184785E+000 0.10321668333770E-003 0.58366163142445E-001 0.96359093845442E-004 0.23857338977594E-006 0.20062837044654E-007 0.91342553123990E-004 0.18846583653790E-002 0.90912120248898E-002 0.53605915585291E-001 0.14481169738347E-005 0.27793484569179E-003 0.50413377905426E-006 0.20931952339600E-003 0.21547708996506E-005 0.77556403418272E-004 0.59870352491334E-014 0.77903819616620E-008 0.74622136093604E+000 0.56315465850024E-025 0.13143976528253E+004 0.50231375156131E-002 -.10508977795572E+003 0.28366051540586E-001 0.10132500000000E+006 0.26003504251541E-003 0.28046373629910E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.13143976528253E+004 0.99224432701755E+002
 210 0.22801030623208E+000 0.39779273887615E-004 0.16243903556606E-005 0.34305951819015E-004 0.12950118681760E+000 0.10919500177219E-003 0.58535178334418E-001 0.95558365487588E-004 0.24999566878446E-006 0.21013166163067E-007 0.90382323436321E-004 0.18090070621086E-002 0.90832646014990E-002 0.53914965026409E-001 0.14960771859976E-005 0.27150747209274E-003 0.48766343256494E-006 0.20417287867838E-003 0.21059355413320E-005 0.72895909904960E-004 0.67744166675101E-014 0.78316325965039E-008 0.74623260807390E+000 0.57047275525682E-025 0.13177826964578E+004 0.50231375156131E-002 -.10529270353186E+003 0.28366051540586E-001 0.10132500000000E+006 0.25937252748459E-003 0.28046962730348E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.13177826964578E+004 0.10231719506950E+003
 211 0.22871402969788E+000 0.39584306742113E-004 0.16880253403848E-005 0.36423396011669E-004 0.12911268904064E+000 0.11538593698118E-003 0.58699963691340E-001 0.94675836468382E-004 0.26123534033511E-006 0.21947723412786E-007 0.89288756427821E-004 0.17354337419712E-002 0.90727923320130E-002 0.54222004137300E-001 0.15427420138550E-005 0.26509524810006E-003 0.47073910735192E-006 0.19892967307855E-003 0.20528219156610E-005 0.68387868766352E-004 0.76467391480110E-014 0.78727739193485E-008 0.74624330064994E+000 0.57776969296584E-025 0.13211021315426E+004 0.50231375156131E-002 -.10550346065919E+003 0.28366051540586E-001 0.10132500000000E+006 0.25872650034091E-003 0.28047578360785E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.13211021315426E+004 0.10532804845810E+003
 212 0.22941435217768E+000 0.39380665812364E-004 0.17522938410113E-005 0.38645365125773E-004 0.12873091911983E+000 0.12179281452532E-003 0.58860677156568E-001 0.93712247516440E-004 0.27223073064152E-006 0.22861400108693E-007 0.88065946722428E-004 0.16638589710199E-002 0.90597593992009E-002 0.54527326193805E-001 0.15879124779240E-005 0.25869464542485E-003 0.45342581482276E-006 0.19359678657919E-003 0.19957406139801E-005 0.64034392485241E-004 0.86115048822130E-014 0.79138531668568E-008 0.74625344391664E+000 0.58505405389373E-025 0.13243591179338E+004 0.50231375156131E-002 -.10572212843279E+003 0.28366051540586E-001 0.10132500000000E+006 0.25809613204969E-003 0.28048221256073E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.13243591179338E+004 0.10824468824163E+003
 213 0.23011205166860E+000 0.39168323427457E-004 0.18171442646027E-005 0.40976379673248E-004 0.12835556462276E+000 0.12841852849001E-003 0.59017453960713E-001 0.92668431508682E-004 0.28291794299799E-006 0.23748908349339E-007 0.86718286282623E-004 0.15942138485368E-002 0.90441246868546E-002 0.54831196565699E-001 0.16313807451536E-005 0.25230245944170E-003 0.43578973362501E-006 0.18818149906735E-003 0.19350181118946E-005 0.59837436994738E-004 0.96766963583771E-014 0.79549146274496E-008 0.74626304101592E+000 0.59233390973747E-025 0.13275564022874E+004 0.50231375156131E-002 -.10594878554270E+003 0.28366051540586E-001 0.10132500000000E+006 0.25748069260788E-003 0.28048892170452E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.13275564022874E+004 0.11105425282692E+003
 214 0.23080782938033E+000 0.38947259922171E-004 0.18825169670037E-005 0.43420847576286E-004 0.12798636772611E+000 0.13526524434466E-003 0.59170404005985E-001 0.91545384967559E-004 0.29323095915688E-006 0.24604789499118E-007 0.85250550977132E-004 0.15264410724623E-002 0.90258431787913E-002 0.55133845001317E-001 0.16729296797727E-005 0.24591604293996E-003 0.41789868530757E-006 0.18269170693468E-003 0.18709986673305E-005 0.55798896238840E-004 0.10850734929301E-013 0.79959986016960E-008 0.74627209290567E+000 0.59961662943625E-025 0.13306962565536E+004 0.50231375156131E-002 -.10618350020876E+003 0.28366051540586E-001 0.10132500000000E+006 0.25687955981046E-003 0.28049591848795E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.13306962565536E+004 0.11374330267876E+003
 215 0.23150240024194E+000 0.38717439200741E-004 0.19483521446560E-005 0.45983321491638E-004 0.12762307632554E+000 0.14233516913024E-003 0.59319632592721E-001 0.90344161524833E-004 0.30310341474672E-006 0.25423561343978E-007 0.83667749422924E-004 0.14604856809915E-002 0.90048644201911E-002 0.55435504470221E-001 0.17123390363874E-005 0.23953255412986E-003 0.39981975346191E-006 0.17713527657649E-003 0.18040357557368E-005 0.51920073692132E-004 0.12142617958075E-013 0.80371466903590E-008 0.74628059965435E+000 0.60690981928571E-025 0.13337808969335E+004 0.50231375156131E-002 -.10642635685689E+003 0.28366051540586E-001 0.10132500000000E+006 0.25629213657166E-003 0.28050321107268E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.13337808969335E+004 0.11629822935140E+003
