[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.80, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
  31 -.24051179001367E-002 0.11653774565326E-003 0.72112657827419E-011 0.15582841873892E-008 0.21901788016910E+000 0.75334371751884E-007 0.58977938314084E-002 0.23283850381020E-004 0.12783964888393E-011 0.83704970025440E-013 0.45793246029843E-006 0.40652655396384E-001 0.14131590440682E-002 0.88636972808003E-003 0.54604143460612E-010 0.55635424874173E-004 0.14504680601619E-005 0.23434479199012E-004 0.27479455560711E-008 0.40048169713421E-004 0.16622863174035E-018 0.64997967596594E-008 0.73187120755704E+000 0.37074277785780E-023 0.37783142647437E+003 0.32418427810144E-001 -.19627528945806E+003 0.44626161663984E-001 0.10132500000000E+006 0.89682014060278E-003 0.27804909996457E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.37783142647437E+003 0.17277063873896E+000
  32 -.17731205070818E-002 0.11960476667012E-003 0.94883909126459E-011 0.17799742299599E-008 0.21867144184954E+000 0.84654393971008E-007 0.62781262494034E-002 0.25006436135934E-004 0.15975185442778E-011 0.10589539882410E-012 0.51720411072758E-006 0.40452092585138E-001 0.15199757966656E-002 0.97282127225334E-003 0.67375233654076E-010 0.60891192957438E-004 0.16572316496525E-005 0.25694046011195E-004 0.33256845088794E-008 0.44259549613790E-004 0.17952987794891E-018 0.69937811934148E-008 0.73182781498745E+000 0.39214956275271E-023 0.38322196030571E+003 0.32418427810144E-001 -.19580715740547E+003 0.44626161663985E-001 0.10132500000000E+006 0.88410700522437E-003 0.27801823540314E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.38322196030571E+003 0.20286865180984E+000
  33 -.11622957751777E-002 0.12265631830191E-003 0.12506575199366E-010 0.20299677514364E-008 0.21831125985914E+000 0.94803837968483E-007 0.66642420747210E-002 0.26772200651685E-004 0.19852516961105E-011 0.13320132937167E-012 0.58280735849842E-006 0.40251279834291E-001 0.16296912465550E-002 0.10632367693793E-002 0.82529553563777E-010 0.66360845346907E-004 0.18811382846200E-005 0.28056095550883E-004 0.40012147286077E-008 0.48695798772355E-004 0.19361742304054E-018 0.75012800992330E-008 0.73178517657819E+000 0.41769497919103E-023 0.38872086131485E+003 0.32418427810144E-001 -.19533627602156E+003 0.44626161663985E-001 0.10132500000000E+006 0.87150091161490E-003 0.27798653278095E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.38872086131485E+003 0.23694988199188E+000
  34 -.57177065788227E-003 0.12569003429432E-003 0.16538873174652E-010 0.23111987364825E-008 0.21793823196733E+000 0.10582185795781E-006 0.70552706016726E-002 0.28577299631222E-004 0.24536470890040E-011 0.16659707065717E-012 0.65517144914927E-006 0.40050541748828E-001 0.17420651344989E-002 0.11574365842260E-002 0.10039156540796E-009 0.72030759201800E-004 0.21220475734294E-005 0.30516060597987E-004 0.47872855171858E-008 0.53349774016063E-004 0.20854016911046E-018 0.80211743750417E-008 0.73174339175561E+000 0.44240652000228E-023 0.39431531424910E+003 0.32418427810144E-001 -.19486317031673E+003 0.44626161663986E-001 0.10132500000000E+006 0.85903596331341E-003 0.27795407973350E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.39431531424910E+003 0.27538287175891E+000
  35 0.00000000000000E+000 0.12870746015775E-003 0.21976123913106E-010 0.26272241329398E-008 0.21755278820095E+000 0.11776313220097E-006 0.74508761283515E-002 0.30420275150022E-004 0.30170984508229E-011 0.20725287884192E-012 0.73482688742444E-006 0.39849919915925E-001 0.18570036377395E-002 0.12553534524961E-002 0.12134042527222E-009 0.77894182625127E-004 0.23800053193224E-005 0.33072318619727E-004 0.56990804463467E-008 0.58219643193793E-004 0.22437224762248E-018 0.85530222054273E-008 0.73170249516358E+000 0.46417201485420E-023 0.40000000000000E+003 0.32418427810144E-001 -.19438772471110E+003 0.44626161663986E-001 0.10132500000000E+006 0.84672656901898E-003 0.27792092177703E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.40000000000000E+003 0.31862333157454E+000
  36 0.55123397499658E-003 0.13169261238052E-003 0.29320092858826E-010 0.29798213030337E-008 0.21715767988785E+000 0.13060899639683E-006 0.78484229879512E-002 0.32288779383394E-004 0.36880059527656E-011 0.25622186380817E-012 0.82180223525716E-006 0.39650603788316E-001 0.19737312099252E-002 0.13563214789186E-002 0.14564672621760E-009 0.83908813388984E-004 0.26533384358789E-005 0.35707627597347E-004 0.67472087462941E-008 0.63273379439999E-004 0.24109627970866E-018 0.90932268427765E-008 0.73166274468601E+000 0.48849065459416E-023 0.40573627876585E+003 0.32418427810144E-001 -.19391259175862E+003 0.44626161663987E-001 0.10132500000000E+006 0.83465460846573E-003 0.27788730060922E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.40573627876585E+003 0.36688912742929E+000
  37 0.10941123545687E-002 0.13470689425032E-003 0.39509849567741E-010 0.33809851196121E-008 0.21674516891914E+000 0.14469558865415E-006 0.82557186737867E-002 0.34219766391747E-004 0.45007205972145E-011 0.31620860003198E-012 0.91854333166577E-006 0.39448584189111E-001 0.20945552596774E-002 0.14623609237086E-002 0.17432271761570E-009 0.90191891126828E-004 0.29476813173756E-005 0.38474852522905E-004 0.79740908104845E-008 0.68613779606382E-004 0.25915563940667E-018 0.96524604594680E-008 0.73162337270426E+000 0.51566819691907E-023 0.41163652632983E+003 0.32418427810144E-001 -.19342798295034E+003 0.44626161663987E-001 0.10132500000000E+006 0.82258815504331E-003 0.27785257048605E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.41163652632983E+003 0.42180906664501E+000
  38 0.16243836481581E-002 0.13772365214743E-003 0.53612164172699E-010 0.38333437694876E-008 0.21631905561364E+000 0.15999781492832E-006 0.86689167347403E-002 0.36195495307839E-004 0.54746092972659E-011 0.38887645559579E-012 0.10250555467767E-005 0.39245708893672E-001 0.22183682954268E-002 0.15725463655613E-002 0.20776889184804E-009 0.96684841792627E-004 0.32606700661263E-005 0.41349972900076E-004 0.93958460147899E-008 0.74196344459432E-004 0.27852474380516E-018 0.10225592097630E-007 0.73158478434490E+000 0.54500868212648E-023 0.41764505433234E+003 0.32418427810144E-001 -.19293808157013E+003 0.44626161663988E-001 0.10132500000000E+006 0.81065025094111E-003 0.27781707026043E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.41764505433234E+003 0.48374116204233E+000
  39 0.21419370852562E-002 0.14073819474500E-003 0.73123160558037E-010 0.43423004143721E-008 0.21588036354942E+000 0.17658166793657E-006 0.90870592571421E-002 0.38211558614470E-004 0.66366629168119E-011 0.47649858912871E-012 0.11419348988119E-005 0.39042354019089E-001 0.23448954406645E-002 0.16866527086979E-002 0.24659936267918E-009 0.10337113326069E-003 0.35916756265054E-005 0.44327254116499E-004 0.11037906828423E-007 0.80011163484676E-004 0.29930332995702E-018 0.10811343436601E-007 0.73154707901019E+000 0.57207215156875E-023 0.42374755370575E+003 0.32418427810144E-001 -.19244360174409E+003 0.44626161663988E-001 0.10132500000000E+006 0.79887183672146E-003 0.27778089804952E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.42374755370575E+003 0.55344093965768E+000
  40 0.26475401881124E-002 0.14375097053405E-003 0.10006399718061E-009 0.49146182402289E-008 0.21542940852218E+000 0.19454535208381E-006 0.95099041147756E-002 0.40266844703055E-004 0.80198039809644E-011 0.58185031070333E-012 0.12699786105081E-005 0.38838539516184E-001 0.24740708200375E-002 0.18046336125046E-002 0.29155978780082E-009 0.11024483532239E-003 0.39404724993287E-005 0.47405625557683E-004 0.12931331916743E-007 0.86057172827348E-004 0.32163676823806E-018 0.11409403682402E-007 0.73151028331333E+000 0.59846297721004E-023 0.42994001858936E+003 0.32418427810144E-001 -.19194441692661E+003 0.44626161663988E-001 0.10132500000000E+006 0.78726128593078E-003 0.27774409148220E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.42994001858936E+003 0.63186911622425E+000
  41 0.31419681376661E-002 0.14676280869868E-003 0.13709751042892E-009 0.55579566038303E-008 0.21496643014827E+000 0.21400002617185E-006 0.99372882030920E-002 0.42360526723421E-004 0.96626268650733E-011 0.70820324677980E-012 0.14100493020018E-005 0.38634248632567E-001 0.26058508121159E-002 0.19264603211735E-002 0.34350199446911E-009 0.11730101277357E-003 0.43068002121715E-005 0.50584472082657E-004 0.15111614232005E-007 0.92334087999803E-004 0.34569143507087E-018 0.12019565347410E-007 0.73147441494485E+000 0.62314663916003E-023 0.43621956357605E+003 0.32418427810144E-001 -.19144032127368E+003 0.44626161663989E-001 0.10132500000000E+006 0.77582385135584E-003 0.27770668143967E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.43621956357605E+003 0.72012730177766E+000
  42 0.36259451546200E-002 0.14977456265972E-003 0.18767078406918E-009 0.62809356785028E-008 0.21449164078618E+000 0.23506944603151E-006 0.10369077206948E-001 0.44491805547078E-004 0.11610255887254E-010 0.85940363926813E-012 0.15630670023041E-005 0.38429453256380E-001 0.27401994769759E-002 0.20521093489724E-002 0.40339637548853E-009 0.12453498774256E-003 0.46903275006071E-005 0.53863310897009E-004 0.17619054087531E-007 0.98841786307190E-004 0.37165495355312E-018 0.12641656829491E-007 0.73143948786226E+000 0.64698085837667E-023 0.44258370401688E+003 0.32418427810144E-001 -.19093108892508E+003 0.44626161663989E-001 0.10132500000000E+006 0.76456328545288E-003 0.27766869620565E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.44258370401688E+003 0.81946322532440E+000
  43 0.41001304553690E-002 0.15278699193726E-003 0.25617124223057E-009 0.70932342392191E-008 0.21400524448250E+000 0.25789043810256E-006 0.10805146727017E-001 0.46659796119258E-004 0.13915380101237E-010 0.10399660776504E-011 0.17300065922252E-005 0.38224123225124E-001 0.28770829974336E-002 0.21815577119079E-002 0.47234763263571E-009 0.13194205781438E-003 0.50906357515258E-005 0.57241665441204E-004 0.20499207048055E-007 0.10558006127555E-003 0.39973787231907E-018 0.13275516695239E-007 0.73140551413922E+000 0.67106023574578E-023 0.44903008516044E+003 0.32418427810144E-001 -.19041649558630E+003 0.44626161663990E-001 0.10132500000000E+006 0.75348245746107E-003 0.27763016301562E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.44903008516044E+003 0.93127702115862E+000
  44 0.45651330368104E-002 0.15580082116256E-003 0.34809650779654E-009 0.80057384121194E-008 0.21350742917012E+000 0.28261442916128E-006 0.11245388548511E-001 0.48863535267432E-004 0.16639550970467E-010 0.12551900368020E-011 0.19119030526433E-005 0.38018223474917E-001 0.30164717968498E-002 0.23147851592044E-002 0.55161582418812E-009 0.13951762137427E-003 0.55072230448767E-005 0.60719121977484E-004 0.23803471310432E-007 0.11254873574895E-003 0.43017703249019E-018 0.13921003501934E-007 0.73137250362652E+000 0.70105721236072E-023 0.45555657908187E+003 0.32418427810144E-001 -.18989631031469E+003 0.44626161663990E-001 0.10132500000000E+006 0.74258327541859E-003 0.27759110743375E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.45555657908187E+003 0.10571305553353E+001
  45 0.50215019942256E-002 0.15881664687329E-003 0.47022929164452E-009 0.90306643920268E-008 0.21299838357813E+000 0.30940771783263E-006 0.11689695019048E-001 0.51101880182108E-004 0.19854547466513E-010 0.15112843355390E-011 0.21098479365176E-005 0.37811721421370E-001 0.31583357379228E-002 0.24517698003813E-002 0.64263633558034E-009 0.14725692657785E-003 0.59394875387637E-005 0.64295213820362E-004 0.27589532293585E-007 0.11974742972356E-003 0.46323791339836E-018 0.14577973578247E-007 0.73134046527037E+000 0.73668576350945E-023 0.46216105694516E+003 0.32418427810144E-001 -.18937031320371E+003 0.44626161663990E-001 0.10132500000000E+006 0.73186714947751E-003 0.27755155468247E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.46216105694516E+003 0.11987488492474E+001
  46 0.54697288466402E-002 0.16183491833528E-003 0.63081581194127E-009 0.10181706342522E-007 0.21247830327152E+000 0.33845196558118E-006 0.12137953942111E-001 0.53373458358961E-004 0.23643950688222E-010 0.18155107847775E-011 0.23249880156157E-005 0.37604589215532E-001 0.33026424706537E-002 0.25924865258781E-002 0.74704292423996E-009 0.15515498677185E-003 0.63867190234104E-005 0.67969378421582E-004 0.31921821661654E-007 0.12717546899797E-003 0.49921779659866E-018 0.15246273384717E-007 0.73130940745130E+000 0.77161727554842E-023 0.46884131425815E+003 0.32418427810144E-001 -.18883830081139E+003 0.44626161663990E-001 0.10132500000000E+006 0.72133514844960E-003 0.27751153006871E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.46884131425815E+003 0.13580203644191E+001
  47 0.59102681070675E-002 0.16485604639164E-003 0.83975134563994E-009 0.11474251151077E-007 0.21194737428488E+000 0.36994576759706E-006 0.12590062772788E-001 0.55676717440777E-004 0.28105095635411E-010 0.21763610384645E-011 0.25585328712242E-005 0.37396797093969E-001 0.34493619942509E-002 0.27369114817303E-002 0.86669784579143E-009 0.16320683671171E-003 0.68481099770041E-005 0.71741072533966E-004 0.36872139489650E-007 0.13483211301800E-003 0.53845093365432E-018 0.15925760652574E-007 0.73127933698879E+000 0.79681631700462E-023 0.47559528375545E+003 0.32418427810144E-001 -.18830006876829E+003 0.44626161663991E-001 0.10132500000000E+006 0.71098770019541E-003 0.27747105769007E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.47559528375545E+003 0.15370018024929E+001
  48 0.63435404481274E-002 0.16788040498950E-003 0.11087627300811E-008 0.12925588144069E-007 0.21140577387971E+000 0.40410528411470E-006 0.13045927470438E-001 0.58009901469134E-004 0.33351201235471E-010 0.26037513048509E-011 0.28117566611042E-005 0.37188313940518E-001 0.35984664038582E-002 0.28850219884283E-002 0.10037227686881E-008 0.17140752797225E-003 0.73227526687094E-005 0.75609768507091E-004 0.42520160983609E-007 0.14271654536370E-003 0.58131334865367E-018 0.16616303225358E-007 0.73125025934364E+000 0.82233904627098E-023 0.48242102122604E+003 0.32418427810144E-001 -.18775541253675E+003 0.44626161663991E-001 0.10132500000000E+006 0.70082467896816E-003 0.27743016050471E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.48242102122604E+003 0.17379174516440E+001
  49 0.67699419078054E-002 0.17090837809943E-003 0.14515925156636E-008 0.14555168646680E-007 0.21085366293708E+000 0.44116526652920E-006 0.13505468374529E-001 0.60371066447680E-004 0.39513874604958E-010 0.31092511168569E-011 0.30860039962249E-005 0.36979104626299E-001 0.37499319414447E-002 0.30367987533673E-002 0.11605354113317E-008 0.17975225076843E-003 0.78096437688116E-005 0.79575010537890E-004 0.48954014541907E-007 0.15082798627624E-003 0.62822903531898E-018 0.17317788571930E-007 0.73122217838040E+000 0.84818106177642E-023 0.48931679635416E+003 0.32418427810144E-001 -.18720411975545E+003 0.44626161663991E-001 0.10132500000000E+006 0.69084533450614E-003 0.27738885977831E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.48931679635416E+003 0.19631606015136E+001
  50 0.71898318640374E-002 0.17394025854843E-003 0.18841618673603E-008 0.16384816330150E-007 0.21029120516910E+000 0.48137813667916E-006 0.13968603759641E-001 0.62757985064759E-004 0.46745633049331E-010 0.37063173162157E-011 0.33826826722610E-005 0.36769137498955E-001 0.39037336921426E-002 0.31922207140617E-002 0.13398823318520E-008 0.18823605019507E-003 0.83076655096604E-005 0.83636278428268E-004 0.56270522316195E-007 0.15916541107323E-003 0.67967474511614E-018 0.18030099238972E-007 0.73119509749653E+000 0.87433782302935E-023 0.49628084838275E+003 0.32418427810144E-001 -.18664598940286E+003 0.44626161663992E-001 0.10132500000000E+006 0.68104870324964E-003 0.27734717654386E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.49628084838275E+003 0.22152833154665E+001
  51 0.76034096490783E-002 0.17697531454716E-003 0.24245425383927E-008 0.18438330773484E-007 0.20971874647677E+000 0.52499979042127E-006 0.14435104586704E-001 0.65167388478901E-004 0.55220017665237E-010 0.44103297696097E-011 0.37031605614918E-005 0.36558449747262E-001 0.40597967897247E-002 0.33512151252917E-002 0.15448106374882E-008 0.19685113888400E-003 0.88154246950990E-005 0.87791681339800E-004 0.64572792536371E-007 0.16772484812023E-003 0.73616853166536E-018 0.18752886881454E-007 0.73116902752484E+000 0.90079636894853E-023 0.50330919600027E+003 0.32418427810144E-001 -.18608100818324E+003 0.44626161663992E-001 0.10132500000000E+006 0.67143658104801E-003 0.27730514468978E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.50330919600027E+003 0.24968986563327E+001
  52 0.80107238440835E-002 0.18001176751882E-003 0.30928768462417E-008 0.20741357893631E-007 0.20913683499211E+000 0.57228285666974E-006 0.14904585663585E-001 0.67594916335545E-004 0.65132357247017E-010 0.52386764043037E-011 0.40487219516913E-005 0.36347150195153E-001 0.42179916594342E-002 0.35136507185369E-002 0.17786606001130E-008 0.20558664097749E-003 0.93312353883083E-005 0.92037776305376E-004 0.73968587063158E-007 0.17649895425580E-003 0.79826777075582E-018 0.19485550244201E-007 0.73114398533818E+000 0.92753446127426E-023 0.51039548468768E+003 0.32418427810144E-001 -.18550936608449E+003 0.44626161663992E-001 0.10132500000000E+006 0.66201333392179E-003 0.27726281179194E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.51039548468768E+003 0.28106186027293E+001
  53 0.84120930371127E-002 0.18304991716970E-003 0.39120841272528E-008 0.23323942848662E-007 0.20854562346851E+000 0.62352318728046E-006 0.15376987946446E-001 0.70037624923941E-004 0.76712507954009E-010 0.62118465316316E-011 0.44209141689909E-005 0.36135202340388E-001 0.43782964517602E-002 0.36795044065328E-002 0.20453343154656E-008 0.21443758470238E-003 0.98536539133659E-005 0.96373924736060E-004 0.84579573357246E-007 0.18548600966979E-003 0.86663865352040E-018 0.20227987472949E-007 0.73111996806204E+000 0.95454781567052E-023 0.51753826903391E+003 0.32418427810144E-001 -.18493086930726E+003 0.44626161663992E-001 0.10132500000000E+006 0.65277623326386E-003 0.27722019557337E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.51753826903391E+003 0.31593537661865E+001
  54 0.88082023006508E-002 0.18609304379803E-003 0.49087745809263E-008 0.26222712252442E-007 0.20794465927604E+000 0.67908943933138E-006 0.15852728473700E-001 0.72494775247931E-004 0.90238436833314E-010 0.73546247889159E-011 0.48217602978500E-005 0.35922359661199E-001 0.45408523542161E-002 0.38489234189414E-002 0.23495480064065E-008 0.22340796366949E-003 0.10381660405951E-004 0.10080391847577E-003 0.96549202216553E-007 0.19469338576423E-003 0.94211020909366E-018 0.20980852309685E-007 0.73109695011012E+000 0.98185956964511E-023 0.52474332977589E+003 0.32418427810144E-001 -.18434474342591E+003 0.44626161663993E-001 0.10132500000000E+006 0.64371350985116E-003 0.27717727029199E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.52474332977589E+003 0.35465431241462E+001
  55 0.91996076071077E-002 0.18914372101833E-003 0.61128434066379E-008 0.29478937149921E-007 0.20733358699958E+000 0.73936998969565E-006 0.16332130682317E-001 0.74964878701726E-004 0.10603170169775E-009 0.86957671131006E-011 0.52533708009752E-005 0.35708421942102E-001 0.47057724433832E-002 0.40220299673412E-002 0.26966584273479E-008 0.23250015963329E-003 0.10914025341353E-004 0.10533087228514E-003 0.11003322028010E-006 0.20412699855667E-003 0.10256208635676E-017 0.21744668836192E-007 0.73107491438789E+000 0.10094882243812E-022 0.53201507966689E+003 0.32418427810144E-001 -.18375032356834E+003 0.44626161663993E-001 0.10132500000000E+006 0.63481595533588E-003 0.27713401819185E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.53201507966689E+003 0.39758153636929E+001
  56 0.95865035299648E-002 0.19220189011986E-003 0.75566040184068E-008 0.33136501763916E-007 0.20671255400962E+000 0.80472697394786E-006 0.16815115390458E-001 0.77444110376542E-004 0.12445010859785E-009 0.10267412842871E-010 0.57176228306568E-005 0.35493371568006E-001 0.48730331162297E-002 0.41988048471980E-002 0.30924551852433E-008 0.24170895340086E-003 0.11448955768642E-004 0.10995417669865E-003 0.12518919113636E-006 0.21378489530453E-003 0.11181700068890E-017 0.22519328671619E-007 0.73105386410822E+000 0.10374293953093E-022 0.53935184953680E+003 0.32418427810144E-001 -.18314744385767E+003 0.44626161663993E-001 0.10132500000000E+006 0.62608216825817E-003 0.27709045746493E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.53935184953680E+003 0.44506513787897E+001
