[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.95, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 108 0.21461107921090E-001 0.67775967861571E-003 0.49795068664902E-005 0.10535375249309E-004 0.15670862975119E+000 0.45341451781731E-004 0.49943391401667E-001 0.16589795477441E-003 0.28447595480091E-006 0.24314287741688E-007 0.27532479742470E-003 0.27124398676755E-001 0.20838516307375E-001 0.16421672873702E-001 0.25839154338855E-005 0.87257335648223E-003 0.13113295444974E-004 0.70008056193051E-003 0.19817271751551E-004 0.12254251161233E-002 0.98162710427742E-014 0.12270941577078E-006 0.72494952720776E+000 0.42942786796519E-039 0.10312157546995E+004 0.41909795435389E-001 -.13952397187628E+003 0.52553827797940E-001 0.10132500000000E+006 0.32095946468190E-003 0.27159251023963E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10312157546995E+004 0.55443915307863E+003
 109 0.21698080819559E-001 0.68431578008587E-003 0.52731028381008E-005 0.11282345582304E-004 0.15555949059205E+000 0.47963563371027E-004 0.50648328354923E-001 0.16649679275716E-003 0.31668280729705E-006 0.26998762470691E-007 0.28900280825849E-003 0.26777456685247E-001 0.21202160672542E-001 0.16766187924946E-001 0.28204930606933E-005 0.88327166031755E-003 0.12721675125771E-004 0.71396256006828E-003 0.20754446695886E-004 0.12353544171147E-002 0.11106892713047E-013 0.12491644158119E-006 0.72497268752699E+000 0.42672410570329E-039 0.10415192216273E+004 0.41909795435389E-001 -.13787763320639E+003 0.52553827797940E-001 0.10132500000000E+006 0.31770566444653E-003 0.27152530496848E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10415192216273E+004 0.58509726711093E+003
 110 0.21935837757862E-001 0.69090248912986E-003 0.55831851903619E-005 0.12077347040318E-004 0.15439656649740E+000 0.50764134313106E-004 0.51359363510634E-001 0.16710993625457E-003 0.35265930587359E-006 0.29989766311009E-007 0.30326961552745E-003 0.26426675014804E-001 0.21570242085315E-001 0.17116502012201E-001 0.30773989060103E-005 0.89391810062679E-003 0.12350900966872E-004 0.72801740988892E-003 0.21717224219366E-004 0.12443854209466E-002 0.12579493067420E-013 0.12715594414226E-006 0.72499696791160E+000 0.42357509038857E-039 0.10518967392992E+004 0.41909795435389E-001 -.13622605372768E+003 0.52553827797940E-001 0.10132500000000E+006 0.31449299451243E-003 0.27145768889972E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10518967392992E+004 0.61736301860937E+003
 111 0.22174514439092E-001 0.69752157784930E-003 0.59108854551066E-005 0.12923740296474E-004 0.15321921929257E+000 0.53757363385251E-004 0.52076835100291E-001 0.16773512222375E-003 0.39286346803382E-006 0.33323839503028E-007 0.31814483825964E-003 0.26071873246883E-001 0.21942951089638E-001 0.17472886863888E-001 0.33562616604074E-005 0.90451389323436E-003 0.11999948663262E-004 0.74224946500393E-003 0.22704331433468E-004 0.12524637056599E-002 0.14261965277170E-013 0.12942960241041E-006 0.72502239765668E+000 0.41997981887606E-039 0.10623525260597E+004 0.41909795435389E-001 -.13456974031615E+003 0.52553827797940E-001 0.10132500000000E+006 0.31131964965325E-003 0.27138963106803E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10623525260597E+004 0.65131510446118E+003
 112 0.22414253434595E-001 0.70417486669299E-003 0.62574344254699E-005 0.13825203143945E-004 0.15202676548317E+000 0.56958724475257E-004 0.52801102604040E-001 0.16836957562957E-003 0.43781093514072E-006 0.37042064269709E-007 0.33364810892889E-003 0.25712860259953E-001 0.22320490644355E-001 0.17835635632890E-001 0.36588286006027E-005 0.91505999214969E-003 0.11667716226641E-004 0.75666298028687E-003 0.23714231445226E-004 0.12595324643330E-002 0.16186922682538E-013 0.13173922680183E-006 0.72504900865701E+000 0.41597368785197E-039 0.10728910706679E+004 0.41909795435389E-001 -.13290925350339E+003 0.52553827797940E-001 0.10132500000000E+006 0.30818384827136E-003 0.27132109890497E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10728910706679E+004 0.68703570003621E+003
 113 0.22655202453725E-001 0.71086415449071E-003 0.66241684809627E-005 0.14785758569041E-004 0.15081848494260E+000 0.60385075406291E-004 0.53532540891191E-001 0.16900999056079E-003 0.48808203128496E-006 0.41190616113925E-007 0.34979879846808E-003 0.25349437142884E-001 0.22703073063865E-001 0.18205061091591E-001 0.39869697289867E-005 0.92555691344647E-003 0.11353046670316E-004 0.77126187959781E-003 0.24745094367641E-004 0.12655323540986E-002 0.18392566646664E-013 0.13408674763007E-006 0.72507683530458E+000 0.41151198571269E-039 0.10835170443082E+004 0.41909795435389E-001 -.13124523195659E+003 0.52553827797940E-001 0.10132500000000E+006 0.30508386042650E-003 0.27125205886188E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10835170443082E+004 0.72461030174080E+003
 114 0.22897515431257E-001 0.71759122367875E-003 0.70125404730006E-005 0.15809816525171E-004 0.14959361589824E+000 0.64054815840332E-004 0.54271542683940E-001 0.16965251760337E-003 0.54433019903849E-006 0.45821424908997E-007 0.36661587753662E-003 0.24981396018653E-001 0.23090921242235E-001 0.18581498046262E-001 0.43426849108304E-005 0.93600467856376E-003 0.11054744027083E-004 0.78604966681249E-003 0.25794779179895E-004 0.12704014672622E-002 0.20923753326715E-013 0.13647423058051E-006 0.72510591467238E+000 0.40663311857926E-039 0.10942353340974E+004 0.41909795435389E-001 -.12957839878949E+003 0.52553827797940E-001 0.10132500000000E+006 0.30201799831535E-003 0.27118247624955E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10942353340974E+004 0.76412794809279E+003
 115 0.23141356986612E-001 0.72435793581129E-003 0.74241377394820E-005 0.16902237086511E-004 0.14835133260944E+000 0.67988122794390E-004 0.55018531310210E-001 0.17029275898118E-003 0.60729250805215E-006 0.50993001876774E-007 0.38411799505667E-003 0.24608513730665E-001 0.23484275295958E-001 0.18965311248907E-001 0.47281168030925E-005 0.94640289084648E-003 0.10771583593530E-004 0.80102951951173E-003 0.26860830129120E-004 0.12740753456479E-002 0.23833330633718E-013 0.13890392696473E-006 0.72513628714136E+000 0.40131157790860E-039 0.11050512252009E+004 0.41909795435389E-001 -.12790954651748E+003 0.52553827797940E-001 0.10132500000000E+006 0.29898456660021E-003 0.27111231412539E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11050512252009E+004 0.80568205016374E+003
 116 0.23386904450672E-001 0.73116625517357E-003 0.78606989908189E-005 0.18068394042570E-004 0.14709073476695E+000 0.72207189584867E-004 0.55773966124446E-001 0.17092575499096E-003 0.67780136176657E-006 0.56771358925043E-007 0.40232338570022E-003 0.24230549139425E-001 0.23883395418250E-001 0.19356899987680E-001 0.51455622017991E-005 0.95675068832384E-003 0.10502324006088E-004 0.81620420896051E-003 0.27940462351449E-004 0.12764868739553E-002 0.27183757987210E-013 0.14137830267605E-006 0.72516799681392E+000 0.39557014942179E-039 0.11159704752476E+004 0.41909795435389E-001 -.12623954140282E+003 0.52553827797940E-001 0.10132500000000E+006 0.29598184793683E-003 0.27104153289519E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11159704752476E+004 0.84937095527661E+003
 117 0.23634345681758E-001 0.73801815035246E-003 0.83241255137882E-005 0.19314226945511E-004 0.14581085858603E+000 0.76736423484867E-004 0.56538334807076E-001 0.17154595675646E-003 0.75679664360173E-006 0.63230957883246E-007 0.42124941846446E-003 0.23847247000809E-001 0.24288557770649E-001 0.19756696127712E-001 0.55974766452054E-005 0.96704650419071E-003 0.10245721632295E-004 0.83157572156975E-003 0.29030527488942E-004 0.12775661343270E-002 0.31049030882397E-013 0.14390002583950E-006 0.72520109139269E+000 0.38941083940873E-039 0.11269991987930E+004 0.41909795435389E-001 -.12456935912950E+003 0.52553827797940E-001 0.10132500000000E+006 0.29300814126554E-003 0.27097009116020E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11269991987930E+004 0.89529778391526E+003
 118 0.23883879851423E-001 0.74491557250473E-003 0.88164985001785E-005 0.20646313540376E-004 0.14451067322545E+000 0.81602716057575E-004 0.57312154450763E-001 0.17214720452157E-003 0.84534018686381E-006 0.70455844140607E-007 0.44091228083519E-003 0.23458337512055E-001 0.24700054911908E-001 0.20165166816495E-001 0.60864828218058E-005 0.97728794128285E-003 0.10000538880119E-004 0.84714501515755E-003 0.30127490655013E-004 0.12772403658616E-002 0.35517072449966E-013 0.14647198426686E-006 0.72523562239466E+000 0.38283665730428E-039 0.11381438795131E+004 0.41909795435389E-001 -.12290010265522E+003 0.52553827797940E-001 0.10132500000000E+006 0.29006176265527E-003 0.27089794575082E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11381438795131E+004 0.94357071965889E+003
 119 0.24135725206037E-001 0.75186061908774E-003 0.93401131360443E-005 0.22071993076440E-004 0.14318904068873E+000 0.86835898972204E-004 0.58095994143591E-001 0.17272271901962E-003 0.94463508410790E-006 0.78541168044704E-007 0.46132716425972E-003 0.23063525052431E-001 0.25118207649232E-001 0.20582828979920E-001 0.66153938126453E-005 0.98747190760297E-003 0.97655442509655E-005 0.86291216043612E-003 0.31227436353032E-004 0.12754338883827E-002 0.40692829285418E-013 0.14909737715995E-006 0.72527164637404E+000 0.37584903617267E-039 0.11494116911626E+004 0.41909795435389E-001 -.12123297720064E+003 0.52553827797940E-001 0.10132500000000E+006 0.28714096708055E-003 0.27082504978361E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11494116911626E+004 0.99430472286537E+003
 120 0.24390121142904E-001 0.75885553007218E-003 0.98975067809789E-005 0.23599481160781E-004 0.14184470464247E+000 0.92469169769958E-004 0.58890479893112E-001 0.17326507177707E-003 0.10560464700665E-005 0.87594816042588E-007 0.48250797439147E-003 0.22662485749841E-001 0.25543367559279E-001 0.21010255273940E-001 0.71872288536525E-005 0.99759447746432E-003 0.95395173628705E-005 0.87887606891611E-003 0.32326045999475E-004 0.12720679104297E-002 0.46702052866119E-013 0.15177975278480E-006 0.72530922547730E+000 0.36844897915884E-039 0.11608105618869E+004 0.41909795435389E-001 -.11956930920734E+003 0.52553827797940E-001 0.10132500000000E+006 0.28424394426834E-003 0.27075135240854E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11608105618869E+004 0.10476223525611E+004
 121 0.24647290637091E-001 0.76590158822031E-003 0.10491397077509E-004 0.25237743788812E-004 0.14047649105929E+000 0.98538620605452E-004 0.59696174771026E-001 0.17376607493556E-003 0.11811053512071E-005 0.97737656051422E-007 0.50446351814373E-003 0.22254928265986E-001 0.25975852357087E-001 0.21448012471500E-001 0.78051317168981E-005 0.10076491802516E-002 0.93212851336106E-005 0.89503164934920E-003 0.33418403984850E-004 0.12670612342198E-002 0.53694885853963E-013 0.15452262335588E-006 0.72534842188200E+000 0.36066901682057E-039 0.11723474528144E+004 0.41909795435389E-001 -.11791082496315E+003 0.52553827797940E-001 0.10132500000000E+006 0.28136925643693E-003 0.27067681012070E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11723474528144E+004 0.11036458318139E+004
 122 0.24907319550408E-001 0.77299577275663E-003 0.11124386254967E-004 0.26995719636553E-004 0.13908396395406E+000 0.10508030658531E-003 0.60513194987162E-001 0.17421658360990E-003 0.13214557599091E-005 0.10909919933629E-006 0.52718575546113E-003 0.21840789393495E-001 0.26415737576357E-001 0.21896450602320E-001 0.84720303584935E-005 0.10176222732711E-002 0.91098146862935E-005 0.91136166493869E-003 0.34498482308025E-004 0.12603349433521E-002 0.61846827821559E-013 0.15732815103122E-006 0.72538927787021E+000 0.35253136165324E-039 0.11840228879790E+004 0.41909795435389E-001 -.11626043355135E+003 0.52553827797940E-001 0.10132500000000E+006 0.27851713205205E-003 0.27060142225926E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11840228879790E+004 0.11624679892008E+004
 123 0.25169964883503E-001 0.78012559288574E-003 0.11798379005267E-004 0.28880710744063E-004 0.13766848987774E+000 0.11212410930144E-003 0.61340596033627E-001 0.17460640878343E-003 0.14787124869086E-005 0.12180608959841E-006 0.55063023368733E-003 0.21420548898219E-001 0.26862520190410E-001 0.22355350523086E-001 0.91899652994333E-005 0.10274859687900E-002 0.89043407749283E-005 0.92782421700156E-003 0.35558447334878E-004 0.12518246247214E-002 0.71354238783367E-013 0.16019496175921E-006 0.72543178076498E+000 0.34407943550270E-039 0.11958222786449E+004 0.41909795435389E-001 -.11462336044052E+003 0.52553827797940E-001 0.10132500000000E+006 0.27569136497076E-003 0.27052528706641E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11958222786449E+004 0.12240999264155E+004
 124 0.25434549093333E-001 0.78726646894711E-003 0.12514060349113E-004 0.30896874199585E-004 0.13623386983042E+000 0.11968782990840E-003 0.62176024722301E-001 0.17492474300033E-003 0.16542889015746E-005 0.13596830352551E-006 0.57470276209915E-003 0.20995412309973E-001 0.27314920970121E-001 0.22823697643068E-001 0.99594527989845E-005 0.10371959105791E-002 0.87044095043813E-005 0.94434610405550E-003 0.36588531689896E-004 0.12414970242161E-002 0.82426394042775E-013 0.16311676224467E-006 0.72547583697871E+000 0.33532312651206E-039 0.12077111433218E+004 0.41909795435389E-001 -.11300758337221E+003 0.52553827797940E-001 0.10132500000000E+006 0.27290007400482E-003 0.27044863237494E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12077111433218E+004 0.12884299399904E+004
 125 0.25700138368017E-001 0.79438693200415E-003 0.13271073337670E-004 0.33045633241366E-004 0.13478543142471E+000 0.12777841926000E-003 0.63016271986525E-001 0.17516117606865E-003 0.18493642008350E-005 0.15167671402186E-006 0.59927261513473E-003 0.20567035344756E-001 0.27771174353649E-001 0.23299952262741E-001 0.10779604872446E-004 0.10466995868518E-002 0.85097231052098E-005 0.96083465737772E-003 0.37578186538659E-004 0.12293573436938E-002 0.95284199004108E-013 0.16608405542676E-006 0.72552129255107E+000 0.32624609774921E-039 0.12196431757303E+004 0.41909795435389E-001 -.11142243703215E+003 0.52553827797940E-001 0.10132500000000E+006 0.27015342668202E-003 0.27037176329772E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12196431757303E+004 0.13552496707762E+004
 126 0.25965927990865E-001 0.80145924303853E-003 0.14068956113082E-004 0.35328275895051E-004 0.13332794022671E+000 0.13640157135607E-003 0.63858495214091E-001 0.17530661031116E-003 0.20650671816405E-005 0.16901806210690E-006 0.62420826849001E-003 0.20136902089790E-001 0.28229689383906E-001 0.23782722695904E-001 0.11649121661486E-004 0.10559512027088E-002 0.83198790493658E-005 0.97720268809841E-003 0.38517894522170E-004 0.12154375601950E-002 0.11017320726606E-012 0.16908834205399E-006 0.72556799594447E+000 0.31690997097557E-039 0.12315776910166E+004 0.41909795435389E-001 -.10987611139341E+003 0.52553827797940E-001 0.10132500000000E+006 0.26745951642336E-003 0.27029494965876E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12315776910166E+004 0.14243445691642E+004
 127 0.26231491516657E-001 0.80846599215716E-003 0.14907987167957E-004 0.37748404987581E-004 0.13186419151858E+000 0.14557098104492E-003 0.64701021549252E-001 0.17535337921908E-003 0.23027026187951E-005 0.18809317381590E-006 0.64940373039920E-003 0.19705910841577E-001 0.28689492557466E-001 0.24271240454687E-001 0.12567237173248E-004 0.10649198341133E-002 0.81342430241656E-005 0.99338429510090E-003 0.39400109793892E-004 0.11997770943974E-002 0.12738319295756E-012 0.17212506028780E-006 0.72561584686888E+000 0.30738396319293E-039 0.12434909248050E+004 0.41909795435389E-001 -.10837424998781E+003 0.52553827797940E-001 0.10132500000000E+006 0.26482206060913E-003 0.27021835343455E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12434909248050E+004 0.14955673519463E+004
 128 0.26496719365452E-001 0.81539819939734E-003 0.15789235289157E-004 0.40312190283517E-004 0.13039528928893E+000 0.15530938984847E-003 0.65543166295630E-001 0.17529479925391E-003 0.25638040118076E-005 0.20902107417091E-006 0.67477599671197E-003 0.19274461366785E-001 0.29150137113885E-001 0.24765288644914E-001 0.13533806731370E-004 0.10735858354781E-002 0.79520365424420E-005 0.10093307242523E-002 0.40218851099121E-004 0.11824145525997E-002 0.14725974963543E-012 0.17519311526797E-006 0.72566479365402E+000 0.29773671817736E-039 0.12553732985844E+004 0.41909795435389E-001 -.10692051563786E+003 0.52553827797940E-001 0.10132500000000E+006 0.26224138881170E-003 0.27014204676140E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12553732985844E+004 0.15688367861406E+004
 129 0.26761563043933E-001 0.82224839305158E-003 0.16713884432100E-004 0.43026505346009E-004 0.12892202691636E+000 0.16564153752812E-003 0.66384426910777E-001 0.17512487855847E-003 0.28499630597241E-005 0.23192519348325E-006 0.70024235061634E-003 0.18842864389872E-001 0.29611267170889E-001 0.25264753219322E-001 0.14548579380434E-004 0.10819313428678E-002 0.77725313987435E-005 0.10249944395320E-002 0.40968734183358E-004 0.11633965484341E-002 0.17020043541993E-012 0.17829207775624E-006 0.72571479148695E+000 0.28800463576003E-039 0.12672179344240E+004 0.41909795435389E-001 -.10551816338292E+003 0.52553827797940E-001 0.10132500000000E+006 0.25971717901847E-003 0.27006608603432E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12672179344240E+004 0.16440769606003E+004
 130 0.27025717442467E-001 0.82900247619835E-003 0.17682081163002E-004 0.45895546571102E-004 0.12744665626012E+000 0.17658119891797E-003 0.67223475415508E-001 0.17483867748692E-003 0.31624485739763E-005 0.25690285913148E-006 0.72569036964207E-003 0.18411858562483E-001 0.30072064857080E-001 0.25769019778642E-001 0.15609934863055E-004 0.10899305789265E-002 0.75952627946620E-005 0.10403108116603E-002 0.41644187647396E-004 0.11428013846442E-002 0.19663011504588E-012 0.18141844307124E-006 0.72576574184557E+000 0.27830565712615E-039 0.12790064855235E+004 0.41909795435389E-001 -.10417166585324E+003 0.52553827797940E-001 0.10132500000000E+006 0.25725145447090E-003 0.26999060264868E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12790064855235E+004 0.17211258328360E+004
 131 0.27288362029692E-001 0.83563368668870E-003 0.18691672818486E-004 0.48916919752058E-004 0.12597436460086E+000 0.18811608965530E-003 0.68057340755064E-001 0.17443342810331E-003 0.35016950468495E-005 0.28398461549437E-006 0.75095399589941E-003 0.17983033138493E-001 0.30530796454413E-001 0.26276441012910E-001 0.16713526817281E-004 0.10975443041650E-002 0.74201940206702E-005 0.10551857441415E-002 0.42239341594078E-004 0.11207687216733E-002 0.22695437921177E-012 0.18456234177662E-006 0.72581743617070E+000 0.26878466506828E-039 0.12906978032585E+004 0.41909795435389E-001 -.10288765815687E+003 0.52553827797940E-001 0.10132500000000E+006 0.25485067838964E-003 0.26991587462605E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.12906978032585E+004 0.17996477457727E+004
